,Filename,Count,MP_ID,nElements,EboveHull,Material,FormationEnergy,Predicted_CT
39513,39514_Ba2Nd1Mg1Nb1Cu2O8.poscar,39515,mp-2232363,6,0.306797989,Ba2NdMgNb(CuO4)2,-2.497129691,17.948717
39524,39525_Mg15Sb1.poscar,39526,mp-1023488,2,0.050474273,Mg15Sb,-0.038537838,4.3417425
39554,39555_Ca4Mg8Ti4Al8Si4O40.poscar,39556,mp-534863,6,0.01442411,CaMg2TiAl2SiO10,-3.382286693,30.551815
39562,39563_Ba2Pr1Mg1Cu3O7.poscar,39564,mp-2228452,5,0.282156374,Ba2PrMgCu3O7,-2.040557877,2.9634242
39583,39584_Sr1Mg30V1O32.poscar,39585,mp-1036766,4,0.043632511,SrMg30VO32,-2.983619531,16.65297
39622,39623_Li1Mg6Fe1O8.poscar,39624,mp-1032467,4,0.025679222,LiMg6FeO8,-2.751244226,10.261825
39625,39626_Mg1Mn3Co1O8.poscar,39627,mp-2226859,4,0.054542072,MgMn3CoO8,-1.91836243,2.8649178
39628,39629_Mg1Mn6O10F2.poscar,39630,mp-2228389,4,0.196403994,MgMn6(O5F)2,-2.039129786,3.1081612
39641,39642_Mg6Si4O18.poscar,39643,mp-1194460,3,0.315902236,Mg3Si2O9,-2.451102883,3.0398884
39643,39644_Mg2Co2O6.poscar,39645,mp-761524,3,0.065970736,MgCoO3,-1.838184995,3.2264633
39648,39649_Mg12Si10.poscar,39650,mp-1073929,2,0.245151981,Mg6Si5,0.139831194,2.9197955
39652,39653_Na4Mg1Mn2O6.poscar,39654,mp-2220000,4,0.13439795,Na4MgMn2O6,-1.930451305,14.833239
39657,39658_Li1Mg1Ag2.poscar,39659,mp-1185364,3,0.0,LiMgAg2,-0.239998869,3.5115135
39658,39659_Mg1Ag2Bi2O6.poscar,39660,mp-2218058,4,0.148578622,MgAg2(BiO3)2,-1.328136068,8.928915
39667,39668_Na1Mg6B1O7.poscar,39669,mp-1030690,4,0.425456281,NaMg6BO7,-2.373434336,40.744408
39682,39683_La3Mg3Ag3.poscar,39684,mp-1079843,3,0.0,LaMgAg,-0.275872994,4.683117
39698,39699_Na4Mg1Fe2O6.poscar,39700,mp-2228107,4,0.108828565,Na4Mg(FeO3)2,-1.834606051,7.824894
39700,39701_Mg12Zr2W2.poscar,39702,mp-1022503,3,0.273896102,Mg6ZrW,0.230446394,3.7720428
39703,39704_La2Mg1Cu2O6.poscar,39705,mp-2226421,4,0.297761659,La2Mg(CuO3)2,-2.36547578,35.62768
39704,39705_La1Mg1Au2.poscar,39706,mp-1097262,3,1.788313243,LaMgAu2,1.051002536,4.0732927
39706,39707_Mg12Nb2Bi2.poscar,39708,mp-1016600,3,0.204436362,Mg6NbBi,0.122921092,3.433587
39707,39708_Ba2Tb1Mg1Bi1O6.poscar,39709,mp-2217916,5,0.242284592,Ba2TbMgBiO6,-2.676749415,19.867483
39708,39709_Mg1Fe3Ni2Sb1P6O24.poscar,39710,mp-1234431,6,0.105531673,MgFe3Ni2Sb(PO4)6,-2.269995078,9.996787
39709,39710_Mg1Ta2Fe2O8.poscar,39711,mp-2218420,4,0.160102165,MgTa2(FeO4)2,-2.609464612,18.981825
39716,39717_Mg10Si12.poscar,39718,mp-1075377,2,0.178096446,Mg5Si6,0.090329123,2.7838874
39728,39729_K1Mg14Ti1.poscar,39730,mp-1026658,3,0.168838514,KMg14Ti,0.150887246,4.9236784
39749,39750_Rb1La1Mg30O32.poscar,39751,mp-1040029,4,0.119674784,RbLaMg30O32,-2.928584793,15.152167
39755,39756_Li1Mg2Au1.poscar,39757,mp-1093727,3,1.24194915,LiMg2Au,0.766267509,8.535662
39767,39768_Mg1Fe2Cl2O2.poscar,39769,mp-2227175,4,0.179252821,MgFe2(ClO)2,-1.638629168,7.622441
39770,39771_Mg14Si1Sb1.poscar,39772,mp-1026698,3,0.102399202,Mg14SiSb,-0.006463083,4.4845963
39775,39776_Mg1Cr1.poscar,39777,mp-973060,2,0.5851028,MgCr,0.575371245,4.02431
39796,39797_Mg1Au4Se4Cl4O12.poscar,39798,mp-1234385,5,0.108131443,MgAu4Se4(ClO3)4,-1.011187064,2.1019652
39825,39826_Sr1Mg1Cr1O3.poscar,39827,mp-2225366,4,0.538560006,SrMgCrO3,-2.201293519,2.409882
39834,39835_Na1Mg6Fe1O8.poscar,39836,mp-1032382,4,0.084745352,NaMg6FeO8,-2.656612235,13.045177
39840,39841_Mg12Zr2Ga2.poscar,39842,mp-1022463,3,0.153651595,Mg6ZrGa,-0.019739618,4.462573
39846,39847_Mg2V6O16.poscar,39848,mp-1222107,3,0.12615934,MgV3O8,-2.3923006,11.280268
39858,39859_Mg14V1Mo1.poscar,39860,mp-1028301,3,0.215631145,Mg14VMo,0.187828146,5.2188725
39874,39875_Na8Mg2Fe2P6O24.poscar,39876,mp-1221187,5,0.0,Na4MgFe(PO4)3,-2.619021753,5.1936774
39885,39886_Mg149Al1.poscar,39887,mp-1185596,2,0.0,Mg149Al,-0.027234511,5.5211415
39890,39891_Mg1Ni2Mo2O8.poscar,39892,mp-2218442,4,0.202101304,MgNi2(MoO4)2,-1.752868042,4.2605653
39896,39897_Mg1Mn8O8F8.poscar,39898,mp-1234199,4,0.201148218,MgMn8(OF)8,-2.349655178,5.754249
39900,39901_Mg2Ag1Rh1.poscar,39902,mp-864933,3,0.0,Mg2AgRh,-0.380467134,3.73912
39903,39904_K1Mg30Mn1O32.poscar,39905,mp-1038115,4,0.044293577,KMg30MnO32,-2.940863692,44.477196
39905,39906_Na18Mg6Nb6Si6P12O72.poscar,39907,mp-2715386,6,0.062168043,Na3MgNbSi(PO6)2,-2.822049928,4.742256
39933,39934_Ba4Yb8Mg1Co4O20.poscar,39935,mp-1234861,5,0.103676522,Ba4Yb8Mg(CoO5)4,-2.699857262,5.3399363
39936,39937_Rb1Mg14Zr1.poscar,39938,mp-1027851,3,0.172317197,RbMg14Zr,0.153533096,4.356521
39939,39940_Sr2Mg1Cu1W1O6.poscar,39941,mp-2217323,5,0.269838048,Sr2MgCuWO6,-2.447913028,13.722184
39954,39955_Mg1Co4Ni1O8.poscar,39956,mp-2228560,4,0.230108352,MgCo4NiO8,-1.328432782,4.6493464
39969,39970_Mg4Cu4P8O28.poscar,39971,mp-1044124,4,0.027199999,MgCuP2O7,-2.48682111,3.8710427
39992,39993_Sm3Mg2V1S8.poscar,39994,mp-1247050,4,0.120694313,Sm3Mg2VS8,-1.853754448,3.7702289
39997,39998_Sr1Hf1Mg6O8.poscar,39999,mp-1033367,4,0.367455942,SrHfMg6O8,-2.734266834,31.638138
40003,40004_Li2Mg2S2O8F2.poscar,40005,mp-677510,5,0.605028099,LiMgSO4F,-2.034328928,31.19051
40005,40006_Mg1Ag1As1.poscar,40007,mp-3477,3,0.140054107,MgAgAs,-0.210601737,3.7251701
40012,40013_Mg1Fe1Co2O6.poscar,40014,mp-2223637,4,0.250306533,MgFe(CoO3)2,-1.470004821,12.199466
40017,40018_Na6Mg3Ti9Si6S12O72.poscar,40019,mp-2712683,6,0.048894076,Na2MgTi3Si2(SO6)4,-2.614521675,4.7078333
40031,40032_Mg14Ni1C1O16.poscar,40033,mp-1034501,4,0.25197193,Mg14NiCO16,-2.612138231,10.524257
40046,40047_Ca2Mg5Si8O22F2.poscar,40048,mp-557662,5,0.0,Ca2Mg5Si8(O11F)2,-3.356355281,41.542656
40053,40054_Mg6Si8Ni4O28.poscar,40055,mp-1267433,4,0.125966707,Mg3Si4(NiO7)2,-2.628208571,41.519432
40060,40061_Sr2Mg1Cu1Mo1O6.poscar,40062,mp-2240053,5,0.163904694,Sr2MgCuMoO6,-2.440715881,9.539477
40062,40063_Li2Mg12Zr2.poscar,40064,mp-1022537,3,0.123136263,LiMg6Zr,0.088249615,4.7628236
40072,40073_Mg1U2O6.poscar,40074,mp-1222035,3,0.030774029,MgU2O6,-3.538946319,11.582429
40073,40074_Ca1Mg14Cu1.poscar,40075,mp-1028165,3,0.089860523,CaMg14Cu,0.032289487,4.893816
40083,40084_Mg3Ti1.poscar,40085,mp-1094266,2,0.238884351,Mg3Ti,0.223497549,4.6065373
40087,40088_Mg2Mo12S16.poscar,40089,mp-676282,3,0.032718469,Mg(Mo3S4)2,-1.032044151,2.5998921
40091,40092_Mg1Ti1Co3O8.poscar,40093,mp-2219118,4,0.247189861,MgTiCo3O8,-1.805569905,2.2894485
40098,40099_Mg12Al2Zn2.poscar,40100,mp-1023483,3,0.06142027,Mg6AlZn,0.010776676,5.5761194
40100,40101_Na2Mg1Mn2O8.poscar,40102,mp-2241417,4,0.163489663,Na2MgMn2O8,-1.649426635,2.039444
40104,40105_Y4Mg2Ge4.poscar,40106,mp-865747,3,0.0,Y2MgGe2,-0.794207151,3.6414185
40115,40116_Mg8Si8O24.poscar,40117,mp-554137,3,0.10683785,MgSiO3,-3.129306679,60.81774
40125,40126_K1Na1Mg6O7.poscar,40127,mp-1031421,4,0.473812601,KNaMg6O7,-2.239743509,21.763702
40141,40142_Mg1S1O9.poscar,40143,mp-1101800,3,0.562696203,MgSO9,-0.750874348,2.103208
40166,40167_Ca1Mg14Zr1.poscar,40168,mp-1028168,3,0.081561849,CaMg14Zr,0.043175236,5.092325
40184,40185_Hf1Mg6Al1O8.poscar,40186,mp-1032931,4,0.343057389,HfMg6AlO8,-2.719004072,16.382397
40190,40191_Ca1Mg30Mn1O32.poscar,40192,mp-1037802,4,0.018618121,CaMg30MnO32,-3.009748119,36.229652
40200,40201_Sr1Mg6Ga1.poscar,40202,mp-1016442,3,0.116847803,SrMg6Ga,-0.010954602,5.1313195
40204,40205_Mg7Si8O24.poscar,40206,mp-1210834,3,0.055376532,Mg7(SiO3)8,-3.100242822,6.9906683
40206,40207_K1Mg14Bi1O16.poscar,40208,mp-1035670,4,0.189317788,KMg14BiO16,-2.700521489,33.85466
40218,40219_Na6Mg16Ta8Si3S33O144.poscar,40220,mp-2714208,6,0.027355142,Na6Mg16Ta8Si3(S11O48)3,-2.370628547,6.61171
40233,40234_Mg12C6Cl6O36.poscar,40235,mp-1199407,4,0.50639965,Mg2CClO6,-1.468347548,2.069134
40257,40258_Mg1V1F6.poscar,40259,mp-1446092,3,0.015978093,MgVF6,-3.296284876,17.407589
40258,40259_Gd1Mg1Cd2.poscar,40260,mp-865590,3,0.0,GdMgCd2,-0.309056847,6.0328984
40261,40262_Mg2Ti10O20.poscar,40263,mp-766437,3,0.000402269,MgTi5O10,-3.408421677,9.99425
40269,40270_Ba2Mg1W2O8.poscar,40271,mp-2226861,4,0.18730081,Ba2Mg(WO4)2,-2.56421509,8.088192
40271,40272_Cs2Mg12Co2.poscar,40273,mp-1022135,3,0.261004825,CsMg6Co,0.254789795,5.479322
40277,40278_Mg4Co4O8.poscar,40279,mp-1407844,3,0.211871745,MgCoO2,-1.957656783,5.34568
40291,40292_Mg2Al3Si6.poscar,40293,mp-1207132,3,0.260543604,Mg2(AlSi2)3,0.225436675,11.155176
40294,40295_Mg6Co4O14.poscar,40296,mp-1379572,3,0.13690893,Mg3Co2O7,-1.958894229,3.150405
40296,40297_Mg6Si8.poscar,40298,mp-1075286,2,0.24028504,Mg3Si4,0.157532993,3.079543
40301,40302_Mg1Zn2W2O8.poscar,40303,mp-2218736,4,0.13443017,MgZn2(WO4)2,-2.072335383,15.557356
40303,40304_Na2Mg1Cu2O4.poscar,40305,mp-2217251,4,0.357238597,Na2Mg(CuO2)2,-1.334733512,4.109714
40308,40309_Mg1V4Zn2O12.poscar,40310,mp-2228788,4,0.128501082,MgV4Zn2O12,-2.25078936,10.639728
40327,40328_Mg12Ga2Bi2.poscar,40329,mp-1017082,3,0.083059145,Mg6GaBi,-0.047627757,5.7010007
40337,40338_Mg12Si10.poscar,40339,mp-1073904,2,0.196028408,Mg6Si5,0.090707621,3.1219592
40347,40348_Mg1V4O2F12.poscar,40349,mp-2230997,4,0.148027592,MgV4(OF6)2,-3.022284226,28.25145
40353,40354_Mg1Te4Mo1W3Se2S2.poscar,40355,mp-2219378,6,0.282968635,MgTe4MoW3(SeS)2,-0.549806882,9.05122
40359,40360_Eu1Mg1V1O3.poscar,40361,mp-2242227,4,0.427817221,EuMgVO3,-2.392624693,3.8883896
40368,40369_Mg1Te4Mo4Se2S2.poscar,40370,mp-2219467,5,0.197920813,MgTe4Mo4(SeS)2,-0.688234891,2.9408507
40373,40374_Mg1V4O7F5.poscar,40375,mp-2229492,4,0.144313345,MgV4O7F5,-2.671522101,16.308784
40381,40382_Mg8Nb4S18O72.poscar,40383,mp-2713744,4,0.0,Mg4Nb2(SO4)9,-2.262991518,6.410731
40383,40384_Mg1Cu6O1F11.poscar,40385,mp-2220516,4,0.138464356,MgCu6OF11,-1.854891064,5.7225995
40394,40395_Mg14Si8.poscar,40396,mp-1074927,2,0.211430101,Mg7Si4,0.088555849,3.3371687
40399,40400_Mg4Ag2.poscar,40401,mp-1185754,2,0.014752436,Mg2Ag,-0.162100802,4.305888
40400,40401_Mg1Co2Bi2O8.poscar,40402,mp-2218738,4,0.218530235,MgCo2(BiO4)2,-1.458103688,7.9087253
40413,40414_Eu4Mg4Pd4.poscar,40415,mp-1102076,3,0.0,EuMgPd,-0.62025819,4.04621
40418,40419_Sm2Mg1Ti2Cl2O6.poscar,40420,mp-2227055,5,0.19079514,Sm2MgTi2(ClO3)2,-3.163493665,34.599007
40419,40420_Mg1Mn4Ag4O16.poscar,40421,mp-2220534,4,0.216072577,MgMn4(AgO4)4,-1.06289901,2.4401011
40442,40443_Yb1Mg1Tl2.poscar,40444,mp-865813,3,0.0,YbMgTl2,-0.325586497,3.7577538
40444,40445_Mg4Ta4Sn2O16.poscar,40446,mp-1045918,4,0.060693008,Mg2Ta2SnO8,-2.978122253,10.209897
40446,40447_Mg1Zn2Fe4O8.poscar,40448,mp-2233141,4,0.190425877,MgZn2(FeO2)4,-1.666552109,11.033963
40457,40458_Mg1Bi4W2O12.poscar,40459,mp-2231229,4,0.097244145,MgBi4(WO6)2,-1.941421184,8.414639
40461,40462_Mg1Re1O3.poscar,40463,mp-1185941,3,0.649530807,MgReO3,-1.73399564,5.769933
40466,40467_Mg7Ti1H16.poscar,40468,mp-644281,3,0.087221258,Mg7TiH16,-0.245760745,7.3829627
40467,40468_Sr2Mg1Zn1Mo1O6.poscar,40469,mp-2240644,5,0.090252882,Sr2MgZnMoO6,-2.531941026,1.9482441
40474,40475_Ba3Mg1Nb2O9.poscar,40476,mp-6474,4,0.0,Ba3MgNb2O9,-3.268823617,8.0510025
40480,40481_Ca2Mg4.poscar,40482,mp-1039108,2,0.109269478,CaMg2,0.00313405,5.027973
40488,40489_Mg2Fe4O8.poscar,40490,mp-1386508,3,0.146405143,Mg(FeO2)2,-1.962152944,4.436103
40496,40497_Mg1Zn2Fe4O8.poscar,40498,mp-2232442,4,0.199597484,MgZn2(FeO2)4,-1.657380501,10.278995
40509,40510_Mg14Cu1B1.poscar,40511,mp-1026902,3,0.188604147,Mg14CuB,0.154117879,3.7497725
40533,40534_Mg6Sn1C1O8.poscar,40535,mp-1031550,4,0.604786136,Mg6SnCO8,-2.091387284,5.026105
40537,40538_Mg1Mn6O7F5.poscar,40539,mp-2230410,4,0.107809668,MgMn6O7F5,-2.402852382,2.769326
40547,40548_Mg12Cu2Ni2.poscar,40549,mp-1022124,3,0.157954732,Mg6CuNi,0.043149071,3.4571252
40550,40551_Mg8Si6.poscar,40552,mp-1074417,2,0.157961029,Mg4Si3,0.047624966,3.5089073
40553,40554_Mg2Ti2Bi2P6O24.poscar,40555,mp-1043828,5,0.097834437,MgTiBi(PO4)3,-2.745378953,5.6553054
40579,40580_Li1Hf1Mg14.poscar,40581,mp-1026769,3,0.072131997,LiHfMg14,0.041313249,4.0420866
40590,40591_Mg1Zr2H10S6O28.poscar,40592,mp-1233620,5,0.078127704,MgZr2H10(S3O14)2,-1.914318892,15.465142
40591,40592_Mg1Si1H2O4.poscar,40593,mp-1078877,4,0.151815708,MgSi(HO2)2,-2.363461111,38.222366
40602,40603_Mg1Sn1Pd2.poscar,40604,mp-864883,3,0.0,MgSnPd2,-0.679729881,5.464494
40605,40606_Y1Mg14W1.poscar,40607,mp-1028023,3,0.212474089,YMg14W,0.173048328,3.387525
40616,40617_Mg1V1S2.poscar,40618,mp-2210687,3,1.112679408,MgVS2,-0.330494787,2.888114
40619,40620_Mg12Ga24O48.poscar,40621,mp-530121,3,0.005717596,Mg(GaO2)2,-2.532389049,16.468876
40625,40626_Mg2Ti1V3S8.poscar,40627,mp-1247189,4,0.10932071,Mg2TiV3S8,-1.36490258,17.875948
40640,40641_Na15Mg7Nb5P18O72.poscar,40642,mp-2713202,5,0.022731479,Na15Mg7Nb5(PO4)18,-2.808911218,5.7242556
40647,40648_Mg2Zn4.poscar,40649,mp-1094456,2,0.123398348,MgZn2,-0.009699683,4.57979
40664,40665_Mg1V8Ge4O16F8.poscar,40666,mp-1233657,5,0.094375589,MgV8Ge4(O2F)8,-2.565071711,8.830393
40666,40667_Rb4Mg1H12Se8O24.poscar,40668,mp-1234580,5,0.170814836,Rb4MgH12(SeO3)8,-1.303877147,6.7262235
40674,40675_Na18Mg6Zn6Si3S15O72.poscar,40676,mp-2713829,6,0.078792542,Na6Mg2Zn2SiS5O24,-2.242168751,24.837324
40677,40678_Mg1Fe1Ag2Sn1S4.poscar,40679,mp-2223317,5,0.305168673,MgFeAg2SnS4,-0.503475848,2.8954158
40689,40690_Mg16Mn1Al12.poscar,40691,mp-1185724,3,0.060611644,Mg16MnAl12,-0.001874289,4.8090467
40700,40701_Mg1Ti3Fe2Co1P6O24.poscar,40702,mp-1234958,6,0.192873735,MgTi3Fe2Co(PO4)6,-2.600982782,5.954834
40709,40710_Rb1Mg30Mn1O32.poscar,40711,mp-1038023,4,0.072363921,RbMg30MnO32,-2.91119853,38.52679
40712,40713_Mg12S8O48.poscar,40714,mp-1199206,3,0.362447349,Mg3(SO6)2,-1.696766341,3.4359803
40717,40718_Mg1Mo4O12.poscar,40719,mp-2241510,3,0.136212477,Mg(MoO3)4,-1.984382885,9.143609
40724,40725_Mg6Zn1Ni1O8.poscar,40726,mp-1032644,4,0.037185717,Mg6ZnNiO8,-2.635096888,50.006516
40727,40728_Sr2Mg12Cu2.poscar,40729,mp-1022174,3,0.150322888,SrMg6Cu,0.062856865,4.498687
40735,40736_K4Mg4P8H20O36.poscar,40737,mp-1224014,5,0.0,KMgP2H5O9,-2.211783446,56.78536
40758,40759_Na1Mg1Ti2Bi1O6.poscar,40760,mp-2240138,5,0.266621985,NaMgTi2BiO6,-2.635408981,6.7987924
40765,40766_Rb2Mg2Br6O12.poscar,40767,mp-1191766,4,0.557193666,RbMg(BrO2)3,-0.571983444,4.5408216
40789,40790_Mg6Zn1Cu1O8.poscar,40791,mp-1032598,4,0.035053956,Mg6ZnCuO8,-2.597347062,35.90308
40794,40795_Ba2Mg1V1Mo1O6.poscar,40796,mp-2217707,5,0.434579258,Ba2MgVMoO6,-2.327865881,8.080695
40821,40822_Yb4Mg1Mn1S8.poscar,40823,mp-1215805,4,0.320755394,Yb4MgMnS8,-1.554376242,6.376038
40832,40833_Na2Nd2Mg1Ti3O10.poscar,40834,mp-2228396,5,0.154945728,Na2Nd2MgTi3O10,-3.109193678,4.9761953
40838,40839_Mg6Ti1Bi1O8.poscar,40840,mp-1031345,4,0.551014141,Mg6TiBiO8,-2.412063699,4.9902205
40841,40842_Mg3Cu1Sn2S8.poscar,40843,mp-1222185,4,0.054703467,Mg3Cu(SnS4)2,-1.032173613,4.785226
40845,40846_Ba6Mg23.poscar,40847,mp-568512,2,0.0,Ba6Mg23,-0.074231227,6.3220835
40858,40859_Ca2Mg1Pd2.poscar,40860,mp-1068035,3,0.0,Ca2MgPd2,-0.676012876,4.420272
40879,40880_Mg1Cu2Rh4O8.poscar,40881,mp-2215879,4,0.207512043,MgCu2(RhO2)4,-1.078613813,3.0930347
40886,40887_K3Mg1Mn1O4.poscar,40888,mp-2240210,4,0.252424653,K3MgMnO4,-1.765472852,37.88241
40931,40932_Mg30Cu1Si1O32.poscar,40933,mp-1037409,4,0.103900453,Mg30CuSiO32,-2.920843388,20.243534
40932,40933_Mg1Fe8O12.poscar,40934,mp-1233316,3,0.159044404,Mg(Fe2O3)4,-1.641092996,2.9617019
40946,40947_Mg1Ti1Zn1Bi2O6.poscar,40948,mp-2217310,5,0.206368211,MgTiZn(BiO3)2,-2.157014052,4.876648
40949,40950_Mg1Bi1.poscar,40951,mp-1039074,2,0.14850513,MgBi,-0.031993195,2.3327093
40953,40954_Mg2Ti4S8.poscar,40955,mp-1045420,3,0.077200025,Mg(TiS2)2,-1.621260856,6.686424
40955,40956_Na2Mg12Zn2.poscar,40957,mp-1022599,3,0.094477067,NaMg6Zn,0.047675645,4.533824
40964,40965_Ba2Mg1Fe1Re1O6.poscar,40966,mp-2217890,5,0.320206859,Ba2MgFeReO6,-2.262359044,8.229186
40999,41000_Mg1Tl4Mo2O8.poscar,41001,mp-2228641,4,0.197281017,MgTl4(MoO4)2,-1.575754042,10.754022
41002,41003_La1Mg14Co1.poscar,41004,mp-1027741,3,0.14514165,LaMg14Co,0.102291328,5.872978
41018,41019_Mg2Co4P4O16.poscar,41020,mp-1222089,4,0.0,MgCo2(PO4)2,-2.47786515,7.3563805
41026,41027_Ba6Mg1Ir6O18.poscar,41028,mp-1234326,4,0.183927571,Ba6Mg(IrO3)6,-1.91991226,4.3888273
41029,41030_Mg6Mn1Zn1O8.poscar,41031,mp-1032822,4,0.031701092,Mg6MnZnO8,-2.730252933,27.636835
41035,41036_Na2Y2Mg12.poscar,41037,mp-1022638,3,0.119501932,NaYMg6,0.064980821,4.6798735
41038,41039_Mg1V4O6F6.poscar,41040,mp-2229114,4,0.090731365,MgV4(OF)6,-2.809847873,11.40053
41047,41048_Gd1Mg1Hg2.poscar,41049,mp-1184495,3,0.0,GdMgHg2,-0.45906758,4.466673
41052,41053_K1Na1Sr1Mg5Si8O24.poscar,41054,mp-1223601,6,0.134682697,KNaSrMg5(SiO3)8,-2.981356171,6.7026176
41058,41059_Mg1Mn4Cu2O8.poscar,41060,mp-2232359,4,0.248201889,MgMn4(CuO4)2,-1.666277773,3.2638392
41060,41061_Mg1Ti6N4O6.poscar,41062,mp-2228941,4,0.153728127,MgTi6(N2O3)2,-2.549193215,15.92578
41062,41063_Ca2Mg1Pb1.poscar,41064,mp-1096214,3,1.682820354,Ca2MgPb,1.263633035,16.991943
41064,41065_K2Mg1Fe2S4.poscar,41066,mp-2240335,4,0.230555811,K2Mg(FeS2)2,-0.912543464,2.5878658
41075,41076_K1Rb1Mg14O15.poscar,41077,mp-1034150,4,0.265408966,KRbMg14O15,-2.609575222,49.53408
41098,41099_Y1Mg14Si1O16.poscar,41100,mp-1035955,4,0.247314097,YMg14SiO16,-2.817153901,20.552267
41102,41103_Mg6Si8.poscar,41104,mp-1074998,2,0.223451505,Mg3Si4,0.140699458,2.8786755
41106,41107_Li9Mg12Fe1P12O48.poscar,41108,mp-745203,5,0.91521679,Li9Mg12Fe(PO4)12,-2.009760219,7.1458774
41109,41110_Eu1Mg1Bi1Sb1O6.poscar,41111,mp-1523017,5,0.105196859,EuMgBiSbO6,-2.325143821,20.784845
41120,41121_Mg1Fe6O10F2.poscar,41122,mp-2231129,4,0.230528905,MgFe6(O5F)2,-1.722421713,2.6608152
41123,41124_Na15Mg6Al6P9S9O72.poscar,41125,mp-2714625,6,0.078384779,Na5Mg2Al2P3(SO8)3,-2.575415257,28.609755
41125,41126_K1Ca1Mg14.poscar,41127,mp-1028171,3,0.130803664,KCaMg14,0.09241705,6.0288258
41130,41131_Mg1Zn2Bi3O8.poscar,41132,mp-2228449,4,0.131061242,MgZn2Bi3O8,-1.737806379,2.046274
41134,41135_Rb1Mg1V4O10.poscar,41136,mp-2233214,4,0.11977343,RbMgV4O10,-2.441907833,10.19517
41143,41144_Mg1Co2Ge4O12.poscar,41145,mp-2231473,4,0.074135189,MgCo2(GeO3)4,-1.92086346,5.240266
41158,41159_Mg1Co6O7F5.poscar,41160,mp-2232014,4,0.233443364,MgCo6O7F5,-1.663964952,3.403092
41159,41160_Rb2Mg1Fe2S4.poscar,41161,mp-2239856,4,0.228627704,Rb2Mg(FeS2)2,-0.891697565,2.6040554
41160,41161_K8Mg2Mo6O24.poscar,41162,mp-1211857,4,0.0,K4Mg(MoO4)3,-2.289445569,10.17066
41166,41167_Mg1Te4Mo2W2Se2S2.poscar,41168,mp-2227459,6,0.264534525,MgTe4Mo2W2(SeS)2,-0.607357511,2.5968232
41172,41173_Mg1V3Ni1O8.poscar,41174,mp-2224276,4,0.204933842,MgV3NiO8,-2.19528331,10.295581
41173,41174_Ba1Mg1Bi2O5.poscar,41175,mp-2227887,4,0.63904845,BaMgBi2O5,-1.651450813,11.649547
41176,41177_Mg30Mn1B1O32.poscar,41178,mp-1098739,4,0.113198474,Mg30MnBO32,-2.898764556,4.8996973
41182,41183_Mg6Al12O24.poscar,41184,mp-33335,3,0.027027744,MgAl2O4,-3.348013511,52.580593
41190,41191_Mg14Nb1Cu1.poscar,41192,mp-1026869,3,0.115793691,Mg14NbCu,0.081106679,4.677326
41201,41202_Mg1Zn4Co6O16.poscar,41203,mp-1234102,4,0.145899951,MgZn4(Co3O8)2,-1.361182522,3.1694827
41220,41221_Mg1Mn6O6F6.poscar,41222,mp-2230290,4,0.250994722,MgMn6(OF)6,-2.351376751,8.1496725
41244,41245_Dy1Mg149.poscar,41246,mp-1184537,2,0.0,DyMg149,-0.025641263,5.8098006
41260,41261_Mg6Al1Cd1O8.poscar,41262,mp-1032988,4,0.256407199,Mg6AlCdO8,-2.666870013,29.037373
41262,41263_Mg1Co4Hg2O8.poscar,41264,mp-2232298,4,0.220985109,MgCo4(HgO4)2,-1.179894792,5.1060815
41267,41268_Mg12Ti2V2.poscar,41269,mp-1021708,3,0.21513154,Mg6TiV,0.199744738,4.248764
41272,41273_Mg4Si8.poscar,41274,mp-1073274,2,0.236683854,MgSi2,0.172321151,2.5337224
41273,41274_Mg1Te2Mo2W2Se4S2.poscar,41275,mp-2219219,6,0.256320607,MgTe2Mo2W2(Se2S)2,-0.749933334,12.586645
41276,41277_Mg1Te4Mo2W2Se2S2.poscar,41278,mp-2219325,6,0.258725438,MgTe4Mo2W2(SeS)2,-0.613166597,13.096888
41294,41295_Y3Mg1.poscar,41296,mp-1094496,2,0.089918129,Y3Mg,0.0345268,6.5678506
41295,41296_Na1Li1Mg6O7.poscar,41297,mp-1030911,4,0.286322189,NaLiMg6O7,-2.507008229,32.054832
41299,41300_Mg1Fe8O8F8.poscar,41301,mp-2220726,4,0.204000496,MgFe8(OF)8,-2.069958428,2.4022934
41305,41306_Ce3Mg2Rh4.poscar,41307,mp-1226900,3,0.04524841,Ce3(MgRh2)2,-0.610692353,4.2387924
41307,41308_Ba2Dy1Mg1Cu4O8.poscar,41309,mp-2232919,5,0.236399187,Ba2DyMg(CuO2)4,-1.959951939,2.6487496
41313,41314_K1La1Mg14.poscar,41315,mp-1099108,3,0.154427622,KLaMg14,0.10868747,5.821936
41314,41315_Mg6Si8.poscar,41316,mp-1075351,2,0.294746027,Mg3Si4,0.21199398,2.5424414
41316,41317_Mg1Zn1.poscar,41318,mp-1094862,2,0.052958309,MgZn,-0.06809242,3.9792633
41326,41327_Lu2Mg1Cd1.poscar,41328,mp-973759,3,0.00841109,Lu2MgCd,-0.166777095,3.3612278
41333,41334_Mg1V4Ag2O11.poscar,41335,mp-2233106,4,0.098713436,MgV4Ag2O11,-2.069927134,3.1608644
41356,41357_Mg4Si8.poscar,41358,mp-1073495,2,0.228561212,MgSi2,0.164198508,1.8795435
